book_code,book_name_lb,chapter,verse,lun_bawang
PSA,Nani Ubur,119,145,"Ui nawar Namu dengan amung niatku; ngua' sembayangku, O Tuhan, idi ui miak maya' ukumMu."
PSA,Nani Ubur,119,146,"Ui nawar Namu; ngulun negku, pad ui maya' bada'Mu."
PSA,Nani Ubur,119,147,Kareb nateh aco masat ui nawar Namu mutuh pedengan; ui merapet inan jani'Mu.
PSA,Nani Ubur,119,148,"Ui na medacep mateh kedangan-kedangan, ngaceku ngerawé bada'Mu."
PSA,Nani Ubur,119,149,"O Tuhan, ninger negku, maya' awaMu luk lutep; idi nginita ulunku, maya' éi'Mu!"
PSA,Nani Ubur,119,150,"Lemulun luk dat luk ngedereh negku ngerieng negku, ieh ineh lemulun luk na tupu maya' balaMu."
PSA,Nani Ubur,119,151,"Iamo' Tuhan, Iko muneng negku, idi amung jani'Mu matu."
PSA,Nani Ubur,119,152,Mon ui nekali' ratnan bada'Mu; Iko nengeletep neneh macing ruked-ruked.
PSA,Nani Ubur,119,153,"Nier derehku, idi ngulun negku, ngaceku na ui mekelupan balaMu."
PSA,Nani Ubur,119,154,"Do' ngedengan idi muit negku; ngulun negku, maya' jani'Mu!"
PSA,Nani Ubur,119,155,"Lemulun luk dat na miak uen ngulun, ngaceku na ideh maya' ukumMu;"
PSA,Nani Ubur,119,156,"iamo' éi'Mu Tuhan, pelaba rayeh, do' ngegala' éi'Mu idi ngulun negku."
PSA,Nani Ubur,119,157,"Mula' lemulun ngedereh negku idi sikal metueh rat negku, iamo' ui lutep maya' ukumMu."
PSA,Nani Ubur,119,158,"Kareb ui nier lemulun luk nelemubed, ui pelaba dat niat, ngaceku ideh na maya' balaMu."
PSA,Nani Ubur,119,159,"O Tuhan, ui pelaba geregan ku bada'Mu! Ngulun negku, maya' awaMu luk lutep."
PSA,Nani Ubur,119,160,"Amung bada' bang SuratMu ineh matu, idi amung ukumMu luk mesiri ineh meruked."
PSA,Nani Ubur,119,161,"Lemulun luk metueh ngedereh negku dengan na punneh, iamo' balaMu luk teruayenku."
PSA,Nani Ubur,119,162,"Pelaba awang niatku ku jani'Mu, mepad kudeng lemulun luk ngalap binaweh luk meraga."
PSA,Nani Ubur,119,163,"Ui pelaba gateh inan amung-amung balih, iamo' ui mawa inan balaMu."
PSA,Nani Ubur,119,164,"Tuda' kua' seaco ui ngubur Namu, ngaceku ukumMu luk mesiri."
PSA,Nani Ubur,119,165,"Lemulun luk mawa ku balaMu do' udeng, idi na luk inandeh metebaceng."
PSA,Nani Ubur,119,166,"O Tuhan ui nginulat Namu ngulun negku, idi ui nganau' luk dukenMu."
PSA,Nani Ubur,119,167,Ui maya' balaMu; ui mawa ku amung ineh dengan amung niatku.
PSA,Nani Ubur,119,168,Ui maya' amung ukum idi bada'Mu; idi Iko kali' amung luk ruenku.
PSA,Nani Ubur,119,169,"O Tuhan, nima' tawarku mutuh pedengan macing Namu! Maré ileh negku maya' jani'Mu."
PSA,Nani Ubur,119,170,"Ninger sembayangku, idi ngulun negku maya' jani'Mu."
PSA,Nani Ubur,119,171,"Ui ngubur Namu kidi-kidi, ngaceku Iko mada' dalanMu negku."
PSA,Nani Ubur,119,172,"Ui menani ratnan balaMu, ngaceku amung ukumMu mesiri."
PSA,Nani Ubur,119,173,"Do' megéi' temina' ngedengan negku, ngaceku ui maya' ukumMu."
PSA,Nani Ubur,119,174,"O Tuhan, ui pelaba geregan ku ulunMu! Idi ukumMu ngawang niatku."
PSA,Nani Ubur,119,175,"Maré ulun negku, pad ui ngubur Namu, idi nima' bada'Mu ngedengan negku."
PSA,Nani Ubur,119,176,"Ui meraruh mepad kudeng aceh dumba luk netutu'; do' amé' nakap negku luk demulunMu, ngaceku na ui mekelupan amung ukumMu."
PSA,Nani Ubur,120,1,"Kareb ui inan susa' ui nenawar Tuhan, idi Ieh nengua' tawarku."
PSA,Nani Ubur,120,2,"O Tuhan, muit negku ratnan lemulun luk naluk idi mebalih!"
PSA,Nani Ubur,120,3,"O muyuh luk mebalih, anunké luk miak ruen Allah kuan muyuh? Kudeng apehké Ieh ngukum nemuyuh?"
PSA,Nani Ubur,120,4,Ku gaman lun mesangit luk metadem idi bareh apui!
PSA,Nani Ubur,120,5,"Ui pelaba susa' tudo arang muyuh, mepad kudeng tudo arang lun Mesek idi lun Kedar!"
PSA,Nani Ubur,120,6,Pelaba ioku tudo arang lemulun luk ara' pedo'.
PSA,Nani Ubur,120,7,"Kareb ui pebala ratnan pedo', ideh pian pebunu'."
PSA,Nani Ubur,121,1,Ui tukag idi nier pegkung; rat iapehké pedengan macing negku?
PSA,Nani Ubur,121,2,"Pedenganku macing ratnan Tuhan, luk nemudut langit idi tana'."
PSA,Nani Ubur,121,3,Do' Ieh na nima' negku mebpeh; do' Lun Matar negku na medacep mateh!
PSA,Nani Ubur,121,4,Lun luk Matar Israil na medacep mateh idi rudap!
PSA,Nani Ubur,121,5,Tuhan miak matar namu; Ieh idi iringmu.
PSA,Nani Ubur,121,6,"Aco na miak ngurat namu kareb macang, idi bulan na ngurat namu kareb medacem."
PSA,Nani Ubur,121,7,Tuhan miak matar namu ratnan amung-amung dereh; idi matar namu do'- do'.
PSA,Nani Ubur,121,8,"Ieh miak matar namu bang anid lawému, rat nekini macing ruked-ruked."
PSA,Nani Ubur,122,1,"Pelaba awang niatku kareb ideh nepebala negku, ""Do' tau amé' ruma' Tuhan.”"
PSA,Nani Ubur,122,2,"Idi nekini kai tungé', tuped bang libung bawang Yerusalim!"
PSA,Nani Ubur,122,3,"Yerusalim pangeh pinudut baruh, dengan pudut luk do' ayu idi do' lalad teh!"
PSA,Nani Ubur,122,4,"Idi amung pupu Israil, macing bang bawang ini, maré ubur kuan Tuhan, mepad kudeng luk icukNeh nedeh."
PSA,Nani Ubur,122,5,Idi ieni teh raca'-raca' lun Israil netudo idi nemutut ukum kuan anak itinneh.
PSA,Nani Ubur,122,6,"Sembayang mutuh do' udeng kuan bawang Yerusalim! ""Nima' lemulun luk mawa namu uen ngeperuan!"
PSA,Nani Ubur,122,7,"Nima' lemulun do' udeng bang libungMu, idi do' ulun bang ruma' raca'Mu.”"
PSA,Nani Ubur,122,8,"Ngaceku lun rurumku idi lun denganku, ui pebala kuan Yerusalim, ""Awang kuanmu!”"
PSA,Nani Ubur,122,9,"Ngaceku ruma' Tuhan, Allah tau, ui mutuh peruan kuanmu."
PSA,Nani Ubur,123,1,"O Tuhan, ui tukag nier Namu, déi' surga, su luk inanMu ngimet."
PSA,Nani Ubur,123,2,"Mepad kudeng demulun luk merapet inan lun luk kuan neneh, idi decur luk merapet inan decur luk kuan neneh, kudeng ineh teh kai merapet Namu, O Tuhan Allah kai pad Iko méi' nekai."
PSA,Nani Ubur,123,3,"Méi' nekai, O Tuhan, méi' nekai, ngaceku ideh nengedat nekai."
PSA,Nani Ubur,123,4,"Pelaba io kai inan lun do' nesitunga, idi lun luk medita' niat teh!"
PSA,Nani Ubur,124,1,"Kudeng Tuhan na idi dengan tau, Israil miak pebala,"
PSA,Nani Ubur,124,2,"""Kudeng Tuhan na idi dengan tau, kareb bunu' tau sikal metueh rat netau,"
PSA,Nani Ubur,124,3,"kali' rungen ideh nelen netau mulun, ngaceku ideh pelaba gateh netau;"
PSA,Nani Ubur,124,4,"idi abpa' nganud netau, idi ngened netau,"
PSA,Nani Ubur,124,5,idi teh tau manud kareb tubu' belen.”
PSA,Nani Ubur,124,6,"Do' tau ngubur Tuhan, luk na nenima' bunu' tau ngaté netau."
PSA,Nani Ubur,124,7,"Tau mepad kudeng suit luk nepuit ratnan abpungneh, abpung neputut, idi tau mepuit!"
PSA,Nani Ubur,124,8,"Pedengan tau macing ratnan Tuhan, luk menudut langit idi tana'."
PSA,Nani Ubur,125,1,"Lemulun luk merapet inan Tuhan mepad kudeng Pegkung Sion, luk na miak megio idi bebuen."
PSA,Nani Ubur,125,2,"Mepad kudeng pegkung luk libut Yerusalim, kudeng ineh teh Tuhan libut pupuNeh, rat nekini macing ruked-ruked."
PSA,Nani Ubur,125,3,Lemulun luk dat na miak ngimet tana' lun luk matu ruked-ruked; pad lun luk matu na nganau' luk dat.
PSA,Nani Ubur,125,4,"O Tuhan, nganau' luk do' kuan lemulun luk nganau' luk do', idi lemulun luk maya' ukumMu."
PSA,Nani Ubur,125,5,"Iamo' ngukum lemulun luk teketed rat Namu, dengan lemulun luk nganau' luk dat! Awang kuan Israil!"
PSA,Nani Ubur,126,1,"Kareb Tuhan nenguit netau lemubed iné' Sion, tau mepad kudeng nenginupi!"
PSA,Nani Ubur,126,2,"Tau meriruh idi menani dengan mawang niat! Idi pupu baken nepebala, ""Tuhan nenganau' kekamen luk rayeh kuandeh!”"
PSA,Nani Ubur,126,3,Matu Ieh nenganau' kekamen luk rayeh kuan tau' idi tau pelaba awang niat!
PSA,Nani Ubur,126,4,"O Tuhan, nguit nekai muli' amé' bawang kai, mepad kudeng udan nganau' abpa' bang su luk nekeket."
PSA,Nani Ubur,126,5,"Nima' lemulun luk nenangi' kareb ideh nenibu, ngeranih dengan mawang niat!"
PSA,Nani Ubur,126,6,"Lemulun luk nenangi' kareb ideh nenguit pemaradeh, miak lemubed idi menani dengan mawang niat, nguit peranihdeh."
PSA,Nani Ubur,127,1,"Kudeng Tuhan na mudut ruma', kekamen lun luk mudut na ulekneh; kudeng Tuhan na matar bawang, kali' rungen na ulek kuan lemulun luk matar."
PSA,Nani Ubur,127,2,"Na ulekneh metueh ngakem nakap akan pad muka kulat idi mio rudap. Ngaceku Tuhan maré kuan lemulun luk inanNeh mawa, laba' ideh rudap."
PSA,Nani Ubur,127,3,"Anak tau, ieh ineh baré Tuhan; idi ineh peruan luk matu."
PSA,Nani Ubur,127,4,"Anak deléi luk uned tuehneh, mepad kudeng ileb luk bang palad lun luk pebunu'."
PSA,Nani Ubur,127,5,"Samal kuan lemulun luk mula' ileb kudeng ineh! Na ieh miak migu', kareb ieh papu' bunu'neh bang su luk inan besara'."
PSA,Nani Ubur,128,1,"Samal kuan lemulun luk matot inan Tuhan, idi luk maya' ukumNeh!"
PSA,Nani Ubur,128,2,Iko miak ngalap petap akan; idi ngalap peruan dengan mawang niat.
PSA,Nani Ubur,128,3,"Awanmu mepad kudeng anggur luk kebua' bang ruma'mu, idi anakmu mepad kudeng kayuh saitun libut téngmu."
PSA,Nani Ubur,128,4,Lemulun luk maya' Tuhan kali' rungen uen ngeperuan kudeng ini.
PSA,Nani Ubur,128,5,Do' Tuhan ngeperuan namu rat Sion! Do' iko nier Yerusalim uen ngeperuan ruked ulunmu!
PSA,Nani Ubur,128,6,Do' iko mulun pad iko nier mupunmu! Awang kuan Israil!
PSA,Nani Ubur,129,1,"O Israil, do' mada' ratnan kudeng apeh bunu'mu pangeh nengedereh namu rat karebmu isuut!"
PSA,Nani Ubur,129,2,"""Rat karebku isuut, bunu'ku pelaba ucet ngedereh negku, iamo na ui nelaya' inau'deh."
PSA,Nani Ubur,129,3,"Ideh nengurat ketedku, mepad kudeng lati' luk rinadu."
PSA,Nani Ubur,129,4,"Iamo' Tuhan Sebuleng Luk Matu, nemuit negku ratnan taban.”"
PSA,Nani Ubur,129,5,Do' amung lemulun luk megateh inan Sion uen ngelaya' idi uen ngusu!
PSA,Nani Ubur,129,6,"Do' ideh mepad kudeng uduh luk mulun luun apo, idi mekarang kareb nateh ieh bebuten."
PSA,Nani Ubur,129,7,"Na lun ngalap neneh, idi ngamung neneh."
PSA,Nani Ubur,129,8,"Lemulun luk lemaba na pebala, ""Do' Tuhan ngeperuan namu! Kai ngeperuan namu bang ngadan Tuhan!"""
PSA,Nani Ubur,130,1,"Bang susa'ku ui nawar Namu, O Tuhan."
PSA,Nani Ubur,130,2,"Ninger tangi'ku, O Tuhan, idi ninger tawarku mutuh pedengan!"
PSA,Nani Ubur,130,3,"Kudeng Iko ngiap sala' kai, idéké luk mepuit ratnan ukum."
PSA,Nani Ubur,130,4,"Iamo' Iko maré do' nekai, pad kai matot Namu."
PSA,Nani Ubur,130,5,"Ui nginulat pedengan ratnan Tuhan dengan amung niatku, idi merapet ku balaNeh."
PSA,Nani Ubur,130,6,"Ui nginulat Tuhan dengan amung niatku, meluun ratnan lemulun luk matar nginulat aco macang."
PSA,Nani Ubur,130,7,"O Israil do' merapet inan Tuhan, ngaceku awaNeh lutep, idi Ieh megéi' sikal ngulun."
PSA,Nani Ubur,130,8,Ieh miak ngulun pupuNeh lun Israil ratnan amung sala'deh.
PSA,Nani Ubur,131,1,"O Tuhan, na ui medita' niat, idi mesido' bala. Na ui ngerawé kekamen luk rayeh, idi gayam luk pelaba dalem kuanku."
PSA,Nani Ubur,131,2,"Iamo' ui do' udeng idi mawang niat, mepad kudeng anak luk telubid bang abin tinanneh."
PSA,Nani Ubur,131,3,"O Israil, do' merapet inan Tuhan, rat nekini macing ruked-ruked!"
PSA,Nani Ubur,132,1,"O Tuhan, aleg Iko kelupan ni Daud idi amung luk inau'neh."
PSA,Nani Ubur,132,2,"Do' ngarawé jani' luk pijani'neh Namu, O Tuhan Allah Israil luk Melalud;"
PSA,Nani Ubur,132,3,"""Na ui pian muli' idi telubid;"
PSA,Nani Ubur,132,4,"na ui pian ucu' idi rudap,"
PSA,Nani Ubur,132,5,"pad ui kali' aceh su luk inan Tuhan, Allah Israil Luk Melalud miak mudeng.”"
PSA,Nani Ubur,132,6,"Tau neninger ratnan Pati' Pejani' déi' Baitlahim, idi nekali' neneh déi' lati' Yaar."
PSA,Nani Ubur,132,7,"Keburi' tau, ""Do' tau amé' ruma' Tuhan, idi sembayang pa atun kerusiNeh!”"
PSA,Nani Ubur,132,8,"Amé' bang ruma'Mu, Tuhan dengan Pati' Pejani'Mu ineh, ieh ineh tanu' laludMu, idi mudeng su ineh macing ruked-ruked."
PSA,Nani Ubur,132,9,Do' amung imam mada' ratnan Iko ngulun pupuMu; do' amung pupuMu ngitang dengan mawang niat!
PSA,Nani Ubur,132,10,"Iko nenganau' aceh jani' kuan demulunMu Daud; aleg nala' raca' luk pinili'Mu, O Tuhan!"
PSA,Nani Ubur,132,11,"Iko nenganau' aceh bulung kuan Daud, idi na sikal ngelubed neneh: ""Ui nganau' sebuleng anakmu ku raca', idi Ieh miak ngimet ku libalmu."
PSA,Nani Ubur,132,12,"Kudeng anak-anakmu lutep maya' jani'Ku. idi maya' ukum luk barénKu nedeh, idi anakdeh pana' miak mangun ku raca' macing ruked-ruked.”"
PSA,Nani Ubur,132,13,Tuhan pangeh nemili' Sion; idi Ieh pian tudo déi':
PSA,Nani Ubur,132,14,"""Ui pian tudo idi ngimet ieni ruked-ruked."
PSA,Nani Ubur,132,15,Ui sikal maré kuan Sion amung luk pianneh; idi maré akan luk petap kuan lemulunneh luk masi'.
PSA,Nani Ubur,132,16,"Ui pian ngeperuan imamneh bang amung luk ruendeh, pad pupuneh menani idi ngitang dengan mawang niat."
PSA,Nani Ubur,132,17,"Ieni, Ui miak nganau' aceh inul Daud mangun ku aceh raca' luk rayeh; Ui nginita imet raca' luk pinili'Ku."
PSA,Nani Ubur,132,18,"Ui miak ngigu' bunu'neh, iamo' imetneh miak uen ngeperuan idi iuk amé' rayeh."""
PSA,Nani Ubur,133,1,"Pelaba do' idi pelaba awang niat, pupu Allah luk mepamung mepad kudeng denganak!"
PSA,Nani Ubur,133,2,"Ieh ineh mepad kudeng umau saitun luk meraga, luk temepek rat luun uluh idi buluh tang Arun, amé nan dier kuyu'neh."
PSA,Nani Ubur,133,3,"Ieh ineh mepad kudeng ipup luk déi' Pegkung Hermon, luk ngeba' amung surud déi' Sion. Su ineh Tuhan nepejani' maré peruanNeh, ieh ineh ulun luk meruked."
PSA,Nani Ubur,134,1,"Amé', ngubur Tuhan, O amung demulunNeh, idi amung luk sembayang bang Ruma'Neh kareb medacem."
PSA,Nani Ubur,134,2,"Ngegenang ticu'mu kareb sembayang bang Ruma' Allah, idi ngubur Tuhan!"
PSA,Nani Ubur,134,3,"Do' Tuhan luk nemudut langit idi tana', ngeperuan namu rat Sion."
PSA,Nani Ubur,135,1,"Ngubur Tuhan! Ngubur ngadanNeh, O amung muyuh luk demulun Tuhan,"
PSA,Nani Ubur,135,2,"luk tuped bang ruma' Tuhan, bang Ruma' Allah tau luk meligan."
PSA,Nani Ubur,135,3,"Ngubur Tuhan, ngaceku Ieh do'; menani ngubur ngadanNeh, ngaceku Ieh méi'."
PSA,Nani Ubur,135,4,"Ieh nemili' Yakub kuanNeh, idi nemili' pupu Israil mo' sebuleng kuanNeh."
PSA,Nani Ubur,135,5,"Ui kali' Tuhan tau ineh rayeh, meluun rayeh ratnan amung allah baken."
PSA,Nani Ubur,135,6,"Ieh miak nganau' anun-anun luk pianNeh bang langit idi bang tana', idi bang amung-amung abpa' pana'."
PSA,Nani Ubur,135,7,"Ieh nguit laput rat iring tana'; idi nganau' kilep ku barui, idi nguit bui rat bang lubangneh."
PSA,Nani Ubur,135,8,"Ieh nengaté amung anak luk atun déi' Masir, do' lemulun idi aya'deh pana'."
PSA,Nani Ubur,135,9,"Su ineh Ieh nenganau' tanu' idi kekamen luk inan mawa, pa kiung raca' idi amung lun rayehneh."
PSA,Nani Ubur,135,10,"Ieh nengusag mula' bawang, idi negaté amung raca' luk metueh."
PSA,Nani Ubur,135,11,"Sihon, raca' lun Amori, Og, raca' bawang Basan, idi amung raca' déi' bawang Kanaan."
PSA,Nani Ubur,135,12,Ieh nemaré tana'deh kuan pupuNeh; ieh ineh kuan lun Israil.
PSA,Nani Ubur,135,13,"O Tuhan, Iko miak tetanen Allah macing ruked-ruked; idi amung inul miak ngerawé Namu."
PSA,Nani Ubur,135,14,Tuhan miak méi' inan pupuNeh; Ieh miak muit demulunNeh.
PSA,Nani Ubur,135,15,Akang lun luk na manu inau' lemulun ratnan pirak idi amas.
PSA,Nani Ubur,135,16,"Ideh inan tang, iamo' na miak pebala, ideh inan mateh, iamo' na miak nier."
PSA,Nani Ubur,135,17,"Ideh inan lalid, iamo' na miak ninger, ngaceku ideh na inan niat."
PSA,Nani Ubur,135,18,"Do' lemulun luk nenganau' nedeh idi lemulun luk merapet nedeh, mangun mepad kudeng akang luk inau'deh!"
PSA,Nani Ubur,135,19,"Ngubur Tuhan, O muyuh lun Israil; ngubur Neneh, amung muyuh imam Allah!"
PSA,Nani Ubur,135,20,"Ngubur Tuhan, O muyuh lun Liwi; ngubur Neneh, amung muyuh luk matot Neneh!"
PSA,Nani Ubur,135,21,"Ngubur Tuhan déi' Sion, idi ruma'Neh déi' Yerusalim. Ngubur Tuhan!"
PSA,Nani Ubur,136,1,"Maré ubur kuan Tuhan, ngaceku Ieh do', idi awaNeh meruked."
PSA,Nani Ubur,136,2,Maré ubur kuan Allah luk meluun rayeh ratnan amung-amung allah; idi awaNeh meruked.
PSA,Nani Ubur,136,3,Maré ubur kuan Tuhan luk meluun melalud ratnan amung-amung tuhan; idi awaNeh meruked.
PSA,Nani Ubur,136,4,Ieh sebuleng mo' nganau' kekamen luk nan mawa; idi awaNeh meruked.
PSA,Nani Ubur,136,5,"Dengan ilehNeh, Ieh nenganau' langit; idi awaNeh meruked."
PSA,Nani Ubur,136,6,Idi Ieh nemudut tana' luun abpa'; idi awaNeh meruked.
PSA,Nani Ubur,136,7,Ieh nenganau' aco idi bulan; idi awaNeh meruked;
PSA,Nani Ubur,136,8,idi aco ngacang kareb macang; idi awaNeh meruked;
PSA,Nani Ubur,136,9,bulan idi gituen ngacang kareb medacem; idi awaNeh meruked.
PSA,Nani Ubur,136,10,Ieh nengaté anak deléi lun Masir luk atun; idi awaNeh meruked.
PSA,Nani Ubur,136,11,Ieh nenguyut nelun Israil remuat rat bang bawang Masir; idi awaNeh meruked;
PSA,Nani Ubur,136,12,"dengan tueh idi lalud ticu'Neh, idi awaNeh meruked;"
PSA,Nani Ubur,136,13,"Ieh nengeket Abpa' Pisui, su dalandeh, idi awaNeh meruked;"
PSA,Nani Ubur,136,14,"idi Ieh nenguyut pupuNeh guta ineh, idi awaNeh meruked;"
PSA,Nani Ubur,136,15,Ieh nengened raca' Masir dengan bawehneh; idi awaNeh meruked.
PSA,Nani Ubur,136,16,Ieh nenguyut pupuNeh maya' su luk ali-ali; idi awaNeh meruked.
PSA,Nani Ubur,136,17,Ieh nengaté amung raca' luk metueh; idi awaNeh meruked.
PSA,Nani Ubur,136,18,Ieh nengaté amung raca' luk mebala; idi awaNeh meruked;
PSA,Nani Ubur,136,19,"Sihon, raca' lun Amori; idi awaNeh meruked;"
PSA,Nani Ubur,136,20,"idi Og, raca' bawang Basan' idi awaNeh meruked."
PSA,Nani Ubur,136,21,Ieh nemaré tana'deh kuan pupuNeh; idi awaNeh meruked;
PSA,Nani Ubur,136,22,"Ieh nemaré ineh kuan demulunNeh, Israil; idi awaNeh meruked."
PSA,Nani Ubur,136,23,Na Ieh nekelupan netau kareb tau linaya'; idi awaNeh meruked;
PSA,Nani Ubur,136,24,Ieh nemuit netau ratnan bunu' tau; idi awaNeh meruked.
PSA,Nani Ubur,136,25,Ieh nemaré akan kuan lemulun idi pung; idi awaNeh meruked.
PSA,Nani Ubur,136,26,Maré ubur kuan Allah Surga; idi awaNeh meruked.
PSA,Nani Ubur,137,1,"Kareb tau netudo tangeb Abpa' Babil, tau nenangi' kareb tau nengerawé Sion."
PSA,Nani Ubur,137,2,Idi tau nengacang giula' tau luun angat bulu' luk iring tangeb.
PSA,Nani Ubur,137,3,"Lemulun luk nenaban netau nengecuk netau menani, idi marot sirendeh; ""Do' menani aceh nani ratnan Sion kuan kai!”"
PSA,Nani Ubur,137,4,Kudeng apeh tau miak menani aceh nani Tuhan bang bawang lun pupu baken?
PSA,Nani Ubur,137,5,"Nima' negku na mileh nateg giula' teh, kudeng ui kelupan namu, O Yerusalim!"
PSA,Nani Ubur,137,6,"Nima' negku na mileh menani teh, kudeng ui na ngerawé namu, idi na ngerawé namu mangun ku awangku luk meluun rayeh!"
PSA,Nani Ubur,137,7,"O Tuhan, do' ngerawé luk inau' lun Edom, kareb Yerusalim ilap lun Babil, keburi'deh, ""Ngusag neneh, kidem-kidem!”"
PSA,Nani Ubur,137,8,"O Babil, iko miak sagen! Samal kuan lemulun luk ngua' amung luk inau'mu nekai;"
PSA,Nani Ubur,137,9,luk ngalap anakmu idi mabpet nedeh luun batu.
PSA,Nani Ubur,138,1,"O Tuhan, ui ngubur Namu dengan amung niatku; ui menani ngubur Namu pa kiung allah lun pupu baken."
PSA,Nani Ubur,138,2,"Ui tekeradung sium pa ruma'Mu luk meligan, idi ngubur ngadanMu, ngaceku Iko mawa, idi lutep maya' jani', ngaceku Iko pangeh nengegala' ratnan ngadanMu idi ukumMu meluun rayeh."
PSA,Nani Ubur,138,3,"Iko nengor balaku, kareb ui nenawar Namu; dengan tuehMu sebuleng Iko nengetueh negku."
PSA,Nani Ubur,138,4,"O Tuhan, amung raca' luk bang tana' ini miak ngubur Namu, ngaceku ideh pangeh neninger amung jani'Mu."
PSA,Nani Ubur,138,5,"Ideh miak menani ratnan luk inau' Tuhan, idi ratnan Allah luk pelaba rayeh."
PSA,Nani Ubur,138,6,"Sagan tu pana' Tuhan luk Meluun Dita', iamo' Ieh méi' nelun masi', idi kali' lemulun luk medita' niat."
PSA,Nani Ubur,138,7,"Kareb inan susa' ngelibut negku, Iko nginita negku dengan do'; Iko metueh ratnan bunu'ku luk megateh, idi muit negku dengan laludMu."
PSA,Nani Ubur,138,8,"Iko pian nganau' amung-amung luk pijani'Mu negku; O Tuhan, awaMu lutep macing ruked-ruked. Do' mangeh kekamen luk tinimunMu."
PSA,Nani Ubur,139,1,"O Tuhan, Iko pangeh nenutun negku, idi Iko kali' negku."
PSA,Nani Ubur,139,2,Iko kali' amung-amung luk ruenku; idi kali' amung terawéku rat mado.
PSA,Nani Ubur,139,3,"Iko nier negku, kareb ui nalan idi kareb ui tudo; Iko kali' amung-amung luk ruenku."
PSA,Nani Ubur,139,4,"Kareb nateh ui pebala, Iko kali' luk belénku."
PSA,Nani Ubur,139,5,"Iko idi iringku, idi matar negku dengan laludMu."
PSA,Nani Ubur,139,6,"Ui mawa ngaceku ilehMu luk kudeng ineh, idi ineh pelaba ikat kuanku."
PSA,Nani Ubur,139,7,Iapehké ulekku buro ratnan RohMu? Iapehké ulekku buro rat pa kiungMu?
PSA,Nani Ubur,139,8,"Kudeng ui amé' déi' surga, Iko idi déi'; kudeng ui amé' bang tana' su luk inan até, Iko idi déi' teh."
PSA,Nani Ubur,139,9,"Kudeng ui temulud amé' pa busat aco, idi tudo mado pa acep aco,"
PSA,Nani Ubur,139,10,"Iko idi déi' pad nguyut negku, idi ngedengan negku."
PSA,Nani Ubur,139,11,"Ui miak mutuh dacem ngelinged negku, idi mutuh acang misu' ku dacem,"
PSA,Nani Ubur,139,12,"iamo' dacem na medacem sirenMu, idi dacem macang mepad kudeng acang aco. Dacem idi acang mepad sirenMu."
PSA,Nani Ubur,139,13,Iko nenganau' amung bururku; idi nengamung negku bang nakan tinanku.
PSA,Nani Ubur,139,14,"Ui ngubur Namu, ngaceku Iko luk inan matot; amung kekamenMu melalud idi inan mawa. Ui kali' ineh dengan amung niatku."
PSA,Nani Ubur,139,15,"Iko nenier tulangku pegatum, ulai-ulai bang nakan tinanku, kraeb ui temubu' déi' dengan na melagan."
PSA,Nani Ubur,139,16,"Iko nenier negku kareb nateh ui tinganak. Tarek luk litep kuanku, pangeh inayud bang suratMu, kareb nateh ui tinganak."
PSA,Nani Ubur,139,17,"O Allah, terawéMu pelaba ula', idi pelaba ikat kuanku!"
PSA,Nani Ubur,139,18,"Kudeng ui ngiap nedeh, ideh meluun ula' ratnan bada. Kudeng ui kulat, idi teh Iko denganku."
PSA,Nani Ubur,139,19,"O Allah, ui pelaba pian Namu ngaté lemulun luk dat! Ui pelaba pian lemulun luk dat buro rat negku!"
PSA,Nani Ubur,139,20,"Ideh ngedat Namu, idi nguyo ngadanMu."
PSA,Nani Ubur,139,21,"O Tuhan, ui pelaba gateh inan lemulun luk megateh Namu! Ui megateh inan lemulun luk sikal metueh rat Namu!"
PSA,Nani Ubur,139,22,Gatehku petap kuandeh; ideh mepad kudeng bunu' sirenku.
PSA,Nani Ubur,139,23,"Nutun negku, O Allah, idi kali' niatku; ngelio negku idi ngegala' terawéku."
PSA,Nani Ubur,139,24,"Do' nier kudeng inan saluk bang niatku, idi nguyut negku maya' dalan luk meruked."
PSA,Nani Ubur,140,1,"O Tuhan, muit negku ratnan lemulun luk dat; idi matar negku ratnan lemulun luk mesangit,"
PSA,Nani Ubur,140,2,"luk megéi' pegayam nganau' luk dat, idi luk megéi' ngacing kedaluh."
PSA,Nani Ubur,140,3,"Dila'deh mepad kudeng menipeh luk mesangit, idi baladeh mepad kudeng galih ticuk seruang."
PSA,Nani Ubur,140,4,"O Tuhan, matar negku ratnan tueh lemulun luk dat; idi lemulun luk mesangit, luk pegayam sikal ngesala' negku."
PSA,Nani Ubur,140,5,"Lemulun luk medita' niat netumen abpung, idi rabat su dalanku."
PSA,Nani Ubur,140,6,"Ui pebala inan Tuhan, ""Iko Allahku."" Ninger sembayangku idi putuhku, O Tuhan!"
PSA,Nani Ubur,140,7,"Tuhan Allahku, Lun Denganku luk metueh, Iko pangeh nematar negku bang bunu'."
PSA,Nani Ubur,140,8,"O Tuhan, laeg maré kuan lemulun luk dat maya' luk piandeh; aleg nima' gayamdeh luk dat mangun."
PSA,Nani Ubur,140,9,Aleg nima' lemulun luk libutku metueh; idi nima' gayamdeh luk dat mangun kuan bururdeh sebuleng.
PSA,Nani Ubur,140,10,"Nima' bareh apui mebpeh luundeh; nima' nedeh talan bang lubang, pad ideh na remuat."
