source,lun_bawang,english,type
t4t,"Kareb ieh nenier Yésus, idi ieh nengitang idi netekeradung pa kiungNeh, kebalaneh, ""Anunké luk pianMu negku, O Yésus Anak Allah luk Meluun Dita'? Ui mutuh, aleg Iko ngedereh negku.”","Many times demons attacked him. He was guarded {People tried to guard him} so that he would not injure others. Chains were fastened {They fastened chains} on his hands and shackles on his feet, but he would break the chains and shackles. Then he would be sent away by the demons {the demons would send him away} to some desolate area. When Jesus stepped out of the boat onto the shore, the man saw him. He ran to Jesus and prostrated himself before him. Then Jesus commanded, “You evil spirit, come out of that man!” But it did not leave immediately. Instead, it caused the man to shout very loudly, “Jesus, Son of the great God in heaven, since we (inc) have nothing in common, leave me alone RHQ! I beg you, do not torture me now!”",sentence
t4t,"Idi Yésus nengitun neneh, ""Idéké ngadanmu?"" Idi keburi'neh, ""Baweh,"" ngaceku mula' ada' pangeh nesemuet bang bururneh.",The demons kept begging Jesus that he would not command them to go into the deep place where God punishes demons.,sentence
t4t,"""Muli' iko, idi mada' kudeng apeh rayeh luk inau' Allah kuanmu."" Idi lemulun ineh pana' iné', idi nemada' libut-libut bawang ineh, kudeng apeh rayeh luk pangeh inau' Yésus kuanneh.","When Jesus and the disciples returned to Capernaum, a crowd of people who had been waiting for him welcomed him.",sentence
t4t,"Idi kebala Yésus, ""Idéké luk nengakem Negku?"" Idi lun mula' nengena, idi kebala Pétrus, ""O Tuhan, lun mula' ngeperi' idi ngerieng Namu!”","But Jesus said, “I know that someone deliberately touched me, because my power has healed someone who touched me.”",sentence
t4t,"Iamo' Yésus nepebala, ""Inan seburur lemulun pangeh nengakem Negku; ngaceku Ui nekali' sebuleng lalud neremuat rat Negku.”","When the woman realized that she could not prevent Jesus (OR, people) from knowing that she was healed, her body began to shake. She was afraid that because she had disobeyed the law that a woman with such a condition should not touch others, Jesus might scold her for doing that. She prostrated herself before Jesus. As the other people were listening, she told why she had touched him and how she had been healed immediately.",sentence
t4t,"Idi kebala Yésus neneh, ""O anakKu, anumu pangeh nengedo' namu, nalan iko dengan awang.”","While he was still talking to her, a man from Jairus’ house came and said to Jairus, “Your daughter has died. So ◄it is useless that you bother the teacher any longer by urging him to go to your house!/why do you bother the teacher any longer by urging him to go to your house?► RHQ”",sentence
t4t,"Kareb Yésus uned pebala, idi seburur lemulun nacing rat ruma' lun rayeh ruma' sembayang ineh, keburi'neh, ""Anakmu pangeh naté, aleg ngesusa' Guru teh.”","But when Jesus heard that, he said to Jairus, “Do not think that there is nothing more that can be done. Just believe that I can help her. If you(sg) do that, she will live again.”",sentence
t4t,"Iamo' Yésus neninger bala ineh, idi Ieh nengor neneh, ""Aleg matot, manu mo', pad ieh miak mulun.”","When they arrived outside Jairus’ house, Jesus allowed only Peter, John, James, and the girl’s mother and father to go in Jairus’ house with him.",sentence
t4t,"Idi amung-amung lemulun pana' nangi' idi temido neneh; iamo' keburi Yésus, ""Aleg nangi', baken ieh naté, iamo' rudap.”","The people laughed at him, because they knew that the girl was dead.",sentence
t4t,"Iamo' Yésus nengimet ticu' anak ineh idi nengitang, kebalaNeh, ""O anak decur, tumui iko.”","At once her spirit returned to her body and she got up. Jesus immediately said, “Give her something to eat!”",sentence
t4t,"KebalaNeh nedeh, ""Aleg muyuh nguit anun-anun kareb muyuh nalan; rukud pana' na, luk inan balu' pana' na, ruti pana' na, usin pana' na, kuyu' luk dueh pana' na.","he said to them, “Do not take things for your journey. Do not take a walking stick or a traveler’s bag or food or money. Do not take ◄an extra shirt/extra clothes►.",sentence
t4t,"Idi kebala Herodés, ""Ui pangeh nengaleb uluh Yahya; iamo' idéké lemulun ini, luk beléndeh nganau' kekamen ini?"" Idi ieh nenakap dalan sikal nier Yésus.","But Herod said, “It cannot be John who is doing these things, because I commanded my soldiers to cut off his head. So who is this man that I am hearing these things about?” And he kept wanting to see Jesus.",sentence
t4t,"Iamo' keburi' Yésus nedeh, ""Do' muyuh maré nedeh kuman."" Idi keburi' anak-anak sekola' ineh, ""Na luk idi ruti nekai luk meluun ratnan limeh balad, idi dueh lawid mo'. PianMu kai amé' melih luk kenen kuan amungdeh iniké?”","But he said to them, “No, you yourselves give them something to eat!” They replied, “We (exc) have only five small loaves and two cooked fish. Are you (sg) going to give us the money to go somewhere and buy food for all these people?”",sentence
t4t,"Ngaceku kinula'deh lélé limeh ngeribu amung lun deléi ineh. Idi kebala Yésus kuan anak-anak sekola'Neh, ""Ngecuk nedeh tudo setau'-setau' lélé limeh ngepulu' burur setebubpun.”","There were about 5,000 men there. He replied to the disciples, “No, just tell the people to sit down. Tell them to sit in groups, with about 50 people in each group.”",sentence
t4t,"Kareb Yésus nesetau', idi nesembayang, idi anak-anak sekola'Neh iné' Neneh. Idi Ieh nengitun nedeh, keburi'Neh, ""Idéké Ui ini, maya' terawé lun mula'?”","One day Jesus was praying in a place where only the disciples were with him. He asked them, “The crowds of people, who do they say that I really am?”",sentence
t4t,"Idi kebaladeh Neneh, ""Yahya luk Ngerereb."" Iamo' inan luk pebala, ""Elia."" Idi inan teh luk pebala, ""Seburur rat arang nabi luk mon pangeh netumui.”","They replied, “Some people say that you are John the Baptizer, who has come back to life again. Others say that you are the prophet Elijah, who has returned from heaven as God promised. Others say that you are one of the other prophets who lived long ago, who has come back to life again.”",sentence
t4t,"Idi keburi'Neh nedeh, ""Iamo' maya' terawé muyuh ini, idéké Ui?"" Idi kebala Pétrus Neneh, ""Keristus luk ratnan Allah.”","He asked them, “What about you (pl)? Who do you say that I am?” Peter replied, “You (sg) are the Messiah, who has come from God.”",sentence
t4t,"keburi'Neh, ""Anak-Lemulun na miak na mabeh mula' dereh, idi talan lun rayeh-rayeh, imam-imam rayeh, idi guru-guru Ukum, pad Ieh pitayen. Idi aco luk keteluh Ieh miak tuyen teh.”","Then he said, “Even though I am the one who came from heaven, it is necessary that I suffer very much. It is also necessary that I be rejected by the elders and the chief priests and the men who teach the Jewish laws {that the Jewish elders and the chief priests and the men who teach the Jewish laws will reject me}. It is necessary that I be killed {that people will kill me}. Then on the third day after that, I will become alive again.”",sentence
t4t,"Idi kebalaNeh nelun mula', ""Idé-idé luk sikal maya' Negku, do' ieh ngalum bururneh idi maan salibneh anid-anid aco, idi maya' Negku.","Then he said to all of them, “If any one of you wants to be my disciple, you must not do only what you yourself desire to do. Specifically, you must be willing each day MET to let others hurt you and disgrace you. That is like what is done to criminals who are forced to carry MET crosses to the place where they will be executed. That is what anyone who wants to be my disciple must do.",sentence
t4t,"Kareb dueh burur lemulun ineh sikal patad rat Neneh, keburi' Pétrus kuan Yésus, ""O Guru, do' tau tudo ieni; nima' nekai mudut teluh lepo, sebuleng kuanMu, sebuleng kuan Musa, idi sebuleng kuan Elia."" Iamo' na ieh kali' anun luk pangeh bilaneh ineh.","As he was saying that, a bright cloud appeared and covered them all. The disciples were afraid as the cloud surrounded them.",sentence
t4t,"Inan aceh, tang rat bang laput ineh luk nepebala, ""Ini AnakKu luk pinili'. Do' muyuh ninger Neneh.”","After God MTY/EUP finished saying that, the three disciples saw that only Jesus was there. They did not tell anyone what they had seen until much later.",sentence
t4t,"Rat arang lun mula' ineh inan seburur lemulun nengitang, keburi'neh, ""O Guru, ui mutuh Namu amé' nier anakku luk deléi; ngaceku ieh luk anak bulengku.",At various times an evil spirit suddenly seizes him and causes him to scream. The evil spirit shakes him violently and causes him to foam at the mouth. It does not leave until my child is completely exhausted.,sentence
t4t,"Idi kebala Yésus, ""O inul luk na manu idi luk neraruh ini. Tuda' ioké Ui tudo dengan muyuh idi mekadang niat nemuyuh? Do' nguit anakmu ineh amé' tungé'.”","While they were bringing the boy to Jesus, the demon attacked the boy, threw him to the ground, and shook him severely. But Jesus rebuked the evil spirit and healed the boy. Then he returned him to his father’s care.",sentence
t4t,"""Aleg kelupan luk belénKu nemuyuh, ngaceku Anak-Lemulun miak barén bang palad lemulun.”","But the disciples did not understand what he was saying; God prevented them from understanding it, so that they would not know yet what he meant. And they were afraid to ask him about what he had said.",sentence
t4t,"kebalaNeh nedeh, ""Idé-idé luk nganak anak luk isuut ini bang ngadanKu, ieh ineh nganak Negku; idi idé-idé luk nganak Negku, ieh ineh nganak Neneh luk nengecuk Negku. Ngaceku luk pelaba isuut rat arang amung-amung muyuh, ieh ineh luk meluun rayeh.”","John replied to Jesus, “Master, we (exc) saw a man who was expelling demons, claiming that he had authority from you MTY to do that. So we told him to stop doing it, because he is not one of us disciples.”",sentence
t4t,"Idi Yahya nepebala, ""O Guru, kai pangeh nenier seburur lemulun luk nala' ada' bang ngadanMu; idi kai nemebpeng neneh ngaceku na ieh maya' nekai.”","But Jesus said to him and the other disciples, “Do not tell him not to do that! Remember that those who are not opposing you are trying to achieve the same goals that you are!”",sentence
t4t,"Iamo' keburi' Yésus ni Yahya, idi kuan anak sekola'Neh luk baken, ""Aleg mebpeng neneh, ngaceku lemulun luk na sikal metueh rat nemuyuh, ieh ineh lun dengan muyuh.”","When it was almost time for God to take Jesus up to heaven, he firmly resolved to go to Jerusalem.",sentence
t4t,"Kareb anak sekola'Neh Yakub idi Yahya nekali' ratnan ineh, idi kebala didueh, ""O Tuhan, pianké Iko kai ngecuk apui temurun rat bang langit pad ngeseb nedeh?”",But Jesus turned and rebuked them for saying that.,sentence
t4t,"Iamo' Yésus nelumi idi nemebpeng nedidueh,",So they went to a different village.,sentence
t4t,"Uned ideh nalan, idi seburur lemulun nepebala Neneh, ""Ui sikal maya' Namu pad iapeh luk suetMu.”","In order that the man might know what he could expect if he went with Jesus, Jesus said to him, “Foxes have holes in the ground in which to live, and birds have nests, but even though I am the one who came from heaven, I do not have a home where I can sleep!”",sentence
t4t,"Idi keburi' Yésus neneh, ""Bungalé inan lubangdeh, idi suit-suit déi' arang gawa' inan arardeh, iamo' Anak-Lemulun na luk idi luk inan Neh ngerareng uluhNeh.”","Jesus told another man, “Come with me!” But the man said, “Lord/Sir, let me go home first. After my father dies I will bury him, and then I will come with you.”",sentence
t4t,"Idi kebala Yésus kuan seburur luk baken, ""Do' maya' Negku."" Iamo' keburi' lemulun ineh, ""O Tuhan, nima' negku amé' nanem tamanku atun.”","But Jesus said to him, “God considers that those who do not have eternal life are dead MET. Let those people do the work of burying people who die. As for you, go and tell people about how God wants ◄to rule/to have complete control over► people’s lives!”",sentence
t4t,"Iamo' keburi' Yésus neneh, Nima' lun naté nanem lun dengandeh luk naté; iamo' iko ini amé' mada' Imet Allah.”","Someone else said, “Lord, I will come with you and be your disciple, but first let me go home to say goodbye to my relatives.”",sentence
t4t,"Idi keburi' selemulun luk baken teh, ""Ui sikal maya' Tuhan; iamo' nima' negku muli' amé' mala, ""Do' tudo', kuan lun uang ruma'ku.”","Jesus said to him, “Anyone who is plowing his field should not look back to see what he has done. He must look forward to what is ahead. Similarly, anyone who continues to be concerned about his family and other things he has left behind is not fit to serve me and tell others about how God wants to rule MTY people’s lives.”",sentence
t4t,"Idi kebalaNeh nedeh, ""Mula' luk perinien, iamo' pawa' lun luk ngeranih. Do' mutuh ratnan Tuhan luk kuan perinien ineh, pad Ieh ngecuk lemulun amé' ngeranih uli' luk tinibuNeh ineh.","He said to them, “The people who are ready to receive my message are like a field of MET grain that is ready for people to harvest {to be harvested}. But there are not many people to bring them to God. So pray and ask the Lord God to send more workers who will gather people together and teach them my message, just like a landowner sends workers into his fields to gather the harvest.",sentence
t4t,"""Mesusa' kuanmu, O Korasin! Mesusa' kuanmu, O Baitsaida! Ngaceku kudeng kekamen luk melalud pangeh inau' bang bawang Sur idi Sidon, kudeng luk pangeh inau' bang nemedueh, kali' rungen ideh pangeh nuren mon dengan tudo bang abuh idi inayung ku guni.","“There will be terrible punishment for you people who live in MTY Chorazin and Bethsaida cities. I did great miracles in your cities to show God’s power, but you did not turn from your sinful behavior. If the miracles that I performed in your cities had been done in Tyre and Sidon cities, the wicked people who lived there would have long ago shown that they were sorry for their sins by sitting on the ground wearing coarse cloth and putting ashes on their heads.",sentence
t4t,"Tudu' ngepulu' dueh anak sekola' ineh nelemubed dengan mawang niat idi nepebala, ""O Tuhan, amung-amung ada' pana' maya' ukum kai bang ngadanMu.”","The 72 people whom Jesus appointed went and did as he told them to. When they returned, they were very joyful. They said, “Lord, people did what we(exc) told them to do! Demons also obeyed us when by your (sg) authority MTY we commanded them to leave people!”",sentence
t4t,"Idi keburi' Yésus nedeh, ""Ui nenier Sétan nebpeh mepad kudeng kilep rat bang langit.","Jesus replied, “When those demons were obeying you, because God had enabled you to defeat them, it was as though MET I saw Satan fall from heaven as suddenly and quickly as lightning strikes.",sentence
t4t,"Idi Yésus nelumi inan anak-anak sekola'Neh idi nepebala lulem, ""Samal kuan muyuh luk nier amung-amung luk siren muyuh.","Then when Jesus’ disciples were alone with him, he turned toward them and said, “God is pleased with you SYN who have seen the things that I have done!",sentence
t4t,"Idi inan seburur guru Ukum netuped sikal nutun Neneh, keburi'neh, ""O Guru, anunké luk ruenku, pelé ui miak ngalap ulun luk meruked?”","One day as Jesus was teaching people, a man was there who had studied carefully the laws that God gave Moses. He wanted to ask Jesus a difficult question. So he stood up and asked, “Teacher, what shall I do in order to live with God forever?”",sentence
t4t,"Idi keburi' Yésus neneh, ""Anunké luk inayud bang Ukum Musa? Kudeng apehké luk bica'mu?”","Jesus said to him, “You (sg) have read RHQ what Moses has written in the laws that God gave him. What did Moses write about living forever?”",sentence
t4t,"Idi ieh nepebala, ""Do' iko mawa inan Tuhan Allahmu dengan amung-amung niatmu, amung-amung ulunmu, amung-amung tuehmu, idi amung-amung terawému; idi mawa inan lun denganmu mepad kudeng bururmu sebuleng.”","The man replied, “He wrote that we (inc) must love the Lord our God. We must show that by what we feel and by what we do and by what we think. He also wrote that we must love people that we come in contact with as much as we love ourselves.”",sentence
t4t,"Idi kebala Yésus neneh, ""Matu balamu ineh. Nganau' kudeng ini, idi kali' rungen iko miak mulun.”","Jesus replied, “You (sg) have answered your question correctly. If you do all that continually, you will live with God forever.”",sentence
t4t,"Iamo' guru Ukum ineh sikal ngamo bururneh mesiri, idi keburi'neh kuan Yésus, ""Idéké lun denganku ineh?”","But the man wanted to defend the way he acted toward people that he came in contact with (OR, to defend why he had asked a question that Jesus answered so simply). So he said to Jesus, “Which people that I come in contact with should I love?”",sentence
t4t,"Idi kebala Yésus, ""Inan selemulun luk netemurun rat Yerusalim amé' Yeriko; idi ieh nepapu' lun mano, idi ideh nengalap ayungneh idi nemebal neneh lélé maté, idi ideh nenalan necan neneh.","Jesus replied by telling him this illustration: “A Jewish man was once going down along the road from Jerusalem to Jericho. Bandits attacked him. They took away most of the man’s clothes and everything else that he had, and they beat him until he was almost dead. Then they left him.",sentence
t4t,"Idi kebala guru Ukum ineh, ""Ieh luk nemada' éi' kuanneh."" Idi kebala Yésus kuanneh, ""Amé' iko, nganau' luk kudeng ineh teh.”","The man who studied the Scriptures replied, “The one who acted mercifully toward him.” Jesus said to him, “You (sg) go and act like that toward everyone whom you can help!”",sentence
t4t,"Marta ineh megagau ku mula' kekamen bang ruma' ineh; idi ieh iné' matun Yésus idi kebalaneh, ""O Tuhan, naké Iko ngerawé ratnan kinanakku nima' negku ngakem sebuleng mo'? Ngecuk neneh ngeruyung negku.”","But Martha was very much concerned about preparing a meal. She went to Jesus and said, “Lord, ◄you do not seem to care that my sister has left me to prepare everything by myself!/do you not care that my sister has left me to prepare everything by myself?► RHQ Tell her that she should help me!”",sentence
t4t,"Idi kebala Tuhan neneh, ""Marta, Marta, iko mesusa' idi merapang ratnan mula' kekamen;","But the Lord replied, “Martha, Martha, you (sg) are very worried about many things.",sentence
t4t,"Idi bang seaco Yésus nesembayang su luk inanNeh sembayang. Kareb Ieh nugka', idi seburur anak sekola'Neh nepebala Neneh, ""O Tuhan, mada' nekai ratnan sembayang, mepad kudeng Yahya nemada' anak sekola'neh.”","One day Jesus was somewhere praying. When he finished praying, one of his disciples said to him, “Lord, teach us what to say when we (exc) pray, as John the Baptizer taught his disciples!”",sentence
t4t,"Idi kebala Yésus nedeh, ""Kareb muyuh sembayang, do' muyuh mala, 'O Ama' luk bang surga: Do' ngadanMu uen ngerayeh; idi ImetMu uen ngacing bang tana'.","He said to them, “When you pray, say things like this: ‘Father, we want you (sg) MTY to be honored/revered. We want people to let you(sg) MTY, MET rule over their lives.",sentence
t4t,"Idi kebala Yésus nan anak-anak sekola'Neh, ""Idéké rat arang muyuh luk inan aceh lun rurum, idi amé' neneh kareb tangal dacem idi pebala neneh, 'O lun rurum, maré teluh balad ruti kebitenku;","Then he said to them, “Suppose that one of you goes to the house of a friend at midnight. Suppose that you (sg) stand outside and call out to him, ‘My friend, please lend me three buns!",sentence
t4t,"Idi Ui pebala nemuyuh teh: Do' mutuh, idi miak barén nemuyuh; do' nakap, idi muyuh miak ngalap; nateg tanga', idi tanga' miak kabin kuan muyuh.","So I tell you this: Keep asking God for what you need. If you do that, he will give it to you (pl). Confidently keep expecting God to give you the things that you need, and he will give them to you MET. It will be like looking for what you need and finding it. Keep on praying urgently to God. Then God will answer you. It will be like knocking on a door so that God will open the way for you to get what you pray for.",sentence
t4t,"Taman sapehké rat arang muyuh, kudeng anakneh mutuh ruti, ieh maré batu kuanneh? Idi kudeng ieh mutuh lawid, ieh maré menipeh?","If one of you had a son who asked you (sg) for a fish to eat, ◄you (sg) certainly would not give him a poisonous snake instead!/would you give him a poisonous snake instead?► RHQ",sentence
t4t,"Iamo' inan tuda'-tuda' lemulun rat arangdeh nepebala, ""Lemulun ini nala' ada' dengan lalud Balsebul, lun rayeh ada'.”","But some of them said, “It is Beelzebub, the ruler of the demons, who enables this man to expel demons!”",sentence
t4t,"Iamo' Yésus nekali' terawédeh, idi kebalaNeh nedeh, ""Anid-anid bawang luk sikal metueh sebuleng ratnan sebuleng na miak lutep; idi anid-anid tetek ruma' luk sikal metueh sebuleng ratnan sebuleng miak musag peh.","But Jesus knew what they were thinking. So he said to them, “If the people in one nation fight against each other, their nation will be destroyed {they will destroy their nation}. If the people in MTY one house are divided, they will cease to remain as one family.",sentence
t4t,"""Kareb lemulun luk metueh pangeh netemina' ku ayung pebunu' matar ruma'neh sebuleng, idi amung-amung binawehneh miak uen ngasa'.","Then, to show that by expelling evil spirits he was making it clear that he was much more powerful than Satan, Jesus said MET, “When a strong man who has many weapons guards his own house, no one can steal the things in his house.",sentence
t4t,"""Lemulun luk na perurum Negku, ieh ineh sikal metueh rat Negku; idi lemulun luk na ngedengan Negku ngamung, ieh ineh luk ngatad.”","No one can be neutral. Those who do not help me are opposing me, and those who do not gather people to become my disciples are causing those people to go away from me.”",sentence
t4t,"Pangeh Yésus nepebala kudeng ineh, idi seburur decur luk arang lun mula' nengitang, keburi'neh Neneh, ""Samal kuan batek luk nemali' Namu, idi iti' luk neniti' Namu!”","When Jesus said that, a woman who was listening called out to him, “God is pleased with the woman who gave birth to you (sg) and let you nurse at her breasts!”",sentence
t4t,"Iamo' kebala Yésus, ""Meluun teh, samal kuan lemulun luk ninger bala Allah idi ngimet neneh.”","But he replied, “God is much more pleased with those who hear his message and obey it!”",sentence
t4t,"Kareb lun mula' nepamung Neneh, idi Yésus nepebala kudeng ini, ""Inul ini pelaba dat. Ideh nakap aceh tanu', iamo' na miak barén kuandeh tanu' luk baken, iamo' tanu' Nabi Yunus mo'.","When the group of people around Jesus got larger, he said, “Many of you people who have been observing my ministry are evil. You want me to perform a miracle to prove that I have come from God, but the only miracle that I will perform for you is one like happened to Jonah.",sentence
t4t,"""Na luk idi seburur pana' luk nutud ilu', idi ngapung ineh, idi ngakeb neneh ku gatang, iamo' ieh nganau' neneh luun dawan, pad lemulun luk semuet miak nier acang ineh.","Then, to show them that they did not need more miracles, but that they needed only to understand better what he had already told them, he said to them MET, “People who light a lamp do not then hide it, or put it under a basket. Instead, they put it on a lampstand so that those who enter their house can see things from its light. Similarly, I have not concealed God’s truth. I have revealed it to you.",sentence
t4t,"Idi kebala Tuhan neneh, ""O muyuh lun Parisi, luk maru' luun sangkir idi bigan, iamo' niat muyuh mepanu' ku pano' idi luk dat.","The Lord Jesus said to him, “You Pharisees are concerned about things that are outside your bodies, not with what is in your ◄inner beings/hearts► MET. You wash the outside of cups and dishes before you eat because you think that doing that will make you acceptable to God, but within yourselves you are very greedy and wicked.",sentence
t4t,"Idi kebala seburur guru Ukum Neneh, ""O Guru, dengan bala luk kudeng ineh Iko ngedat nekai teh.”","One of those who taught the Jewish laws replied, “Teacher, by saying this you (sg) are criticizing us also!”",sentence
t4t,"Idi kebala Yésus, ""Mesusa' kuan muyuh teh, O guru-guru Ukum! Muyuh ngerareng pa luun lemulun babeh luk meberat idi luk mikat baben, iamo' muyuh sebuleng dengan sebuleng bua' ticu' muyuh pana' na sikal ngakem babeh ineh.","Jesus said, “It will be terrible also for you who teach the Jewish laws! You require people to obey many rules that are difficult to obey MET. That is like making them carry heavy burdens on their backs. But you yourselves do not obey the laws that you require others to obey. (OR, you do not do anything to help others to obey the laws.)",sentence
t4t,"Kareb tuda'-tuda' ngeribu lemulun nepamung, padideh meradu' seburur dengan lun baken, idi Yésus nepebala kuan anak-anak sekola'Neh atun, ""Matar burur muyuh ratnan lamud lun Parisi, ieh ineh siayu.","While they were doing that, many thousands of people gathered around Jesus. There were so many that they were stepping on each other. Then Jesus said to his disciples, “Beware of becoming hypocrites like the Pharisees. Their evil influence MET spreads to others like yeast spreads its influence in dough.",sentence
t4t,"""Ui pebala nemuyuh, O Lun rurumKu, aleg matot nedeh luk ngaté burur mo', idi muci sebuleng pana' na miak ruendeh teh.","“My friends, listen carefully. Do not be afraid of people who are able to kill you, but after they kill you, there is nothing more that they can do to hurt you.",sentence
t4t,"""Bakenké suit pirit pisuen lemulun limeh buleng dueh sin? Idi pa kiung Allah sebuleng pana' na miak mekelupan.",Think about the sparrows. They are worth so little  that you can RHQ buy five of them for only two small coins. But not one of them is ever forgotten by God {God never forgets one of them}!,sentence
t4t,"""Ui pebala nemuyuh, anid-anid lemulun luk ngamo Negku pa kiung lemulun, idi Anak-Lemulun pana' sikal ngamo neneh pa kiung melaikat-melaikat Allah.","I want to tell you also that if people, without being afraid, are willing to tell others that they are my disciples, I, the one who came from heaven, will acknowledge before God that they are my disciples. I will do that while God’s angels listen.",sentence
t4t,"Inan seburur rat arang lun mula' ineh nepebala Neneh, ""O Guru, do' ngecuk kinanakku mabpet binaweh luk tican taman kai kuan kai.”","Then one of the people in the crowd said to Jesus, “Teacher, tell my older brother to divide my father’s property and give me the part that belongs to me!”",sentence
t4t,"Iamo' kebala Yésus neneh, ""O Aca', idéké luk nenganau' Negku mangun ku lun luk mutut besara' idi lun mabpat binaweh muyuh?”","But Jesus replied to him, “Man, ◄no one appointed me in order that I would settle matters when people are disputing about property!/did anyone appoint me in order that I would settle matters when people are disputing about property?► RHQ”",sentence
t4t,"Idi teh kebalaNeh nedeh, ""Ngerawé do'-do', matar burur muyuh ratnan amung-amung lili, ngaceku ulun lemulun luk matu na macing ratnan ula' binawehneh, sagan tu pana' ieh lun do'.”","Then he said to the whole crowd, “Guard yourselves very carefully, in order that you do not desire other people’s things in any way! No one can make his life secure by obtaining many possessions.”",sentence
t4t,"Idi Yésus nemada' aceh luk pinginud kuandeh, keburi'Neh, ""Inan aceh tana' seburur lun do' luk nengeruat mula' bua'.",Then Jesus told the people this illustration: “There was a certain rich man whose crops grew very well.,sentence
t4t,"Idi ui sikal pebala kuan bururku sebuleng, Samal kuanmu! Iko inan mula' binaweh dinug kuan tuda'-tuda' lak. Do' ngato erurmu, kuman, ngirup, idi ngalap mawang niat.'","Then I will say to myself SYN, “Now I have plenty of goods stored up. They will last for many years. So now I will take life easy. I will eat and drink all that I want to and be happy for a long time!”’",sentence
t4t,"Iamo' Allah nepebala neneh, 'O bacé! Malem ini teh ulunmu miak lapen rat namu; idéké luk ngalap amung binaweh luk dinugmu ineh?”","But God said to him, ‘You foolish man! Tonight you will die! ◄Then all the goods you have saved up for yourself will belong to someone else, not to you!/Do you think that you will benefit from all that you have stored up for yourself?► RHQ’”",sentence
t4t,"Kebala Yésus kuan anak-anak sekola'Neh, ""Ngaceku ineh Ui pebala nemuyuh, Aleg merapang ratnan ulun muyuh ieh ineh anunké luk miak kenen muyuh; idi ratnan burur muyuh, ieh ineh anunké luk miak iungen muyuh.","Then Jesus said to his disciples, “So I want to tell you this: Do not worry about things you need in order to live. Do not worry about whether you will have enough food to eat or enough clothes to wear.",sentence
t4t,"Idi aleg megagau ratnan luk kenen, idi luk rupen muyuh, idi aleg muyuh merapang.","Do not always be concerned about having enough to eat and drink, and do not be worrying about those things.",sentence
t4t,"""Aleg matot, O sengeriudan dumba luk isuut ini, ngaceku Taman muyuh pian maré Imet ineh nemuyuh.","You who are my disciples are like a small flock of sheep, and I am like your shepherd. So you should not be afraid. Your Father in heaven wants to let you rule with him in heaven.",sentence
t4t,"""Do' awa' muyuh uen ngabet idi lapung muyuh mebudung;","“Be always ready for doing God’s work MET, like people who have put on their work clothes and are ready during the day, with their lamps burning all night.",sentence
t4t,"Idi keburi' Pétrus, ""O Tuhan, Iko mada' luk pinginud ini kuan kaiké, kian kuan amung-amung lemulun lek?”","Peter said, “Lord, are you (sg) speaking this illustration only for us or for everyone else also?”",sentence
t4t,"Idi kebala Tuhan, ""Idéké demulun luk lutep idi mileh, luk ruen tuanneh ngecuk matar uang ruma'neh, pad mabpat luk kenendeh bang kareb luk petulu?","The Lord replied, “I am saying it for you and for anyone else MET, RHQ who is like a faithful and wise manager in his master’s house. His master appoints him to supervise affairs in his house and to give all the other servants their food at the proper time. Then he leaves on a long trip.",sentence
t4t,"""Ui nacing pad nganau' apui luun tana' ini; Ui pelaba pian kudeng apui ineh pangeh mebudung!","“I came to earth to cause there to be trials MET, which will purify you as fire purifies metal (OR, to cause judgment/divisions among you). I wish that the time when you will be purified {when God will purify you} (OR, when divisions will be caused {to cause divisions among people}) had already begun.",sentence
t4t,"Idi teh kebala Yésus kuan lun mula', ""Kareb muyuh nier inan laput umak pa acep aco, muyuh petacu pebala, 'Udan sikal mebpeh,' idi mangun kudeng ineh teh.","He also said to the crowds, “In this country, when you see a dark cloud forming in the west, you immediately say ‘It is going to rain!’ and that is what happens.",sentence
t4t,"""Ngudehké muyuh na miak mutut luk matu kuan burur muyuh sebuleng?","◄Each of you ought to determine now what is the right thing for you to do, while you still have time to do that!/Why cannot each of you determine what is the right thing for you to do now while you still have time to do that?► RHQ",sentence
t4t,"Idi kebala Yésus nedeh, ""Inanké muyuh ngerawé idi lun Galilia ini meluun rayeh sala'deh ratnan sala' amung lun Galilia luk baken ineh, ngaceku ideh pinaté kudeng ineh?","Jesus replied to them, “Do you think that this happened to those people from Galilee because they were more sinful than all the other people from Galilee?",sentence
t4t,"Yésus nemada' kuandeh luk pinginud ini, ""Inan selemulun luk inan aceh lawa gita' luk tinibu bang kabun anggurneh. Idi ieh nacing sikal nakap bua' ratnan lawa ineh, iamo' sebuleng pana' nateh luk ilapneh.","Then Jesus told them this illustration to show what God would do to the Jews, whom he continually blessed, but who did not do things that please him: “A man planted a fig tree on his farmland. ◄Each year/Many times► he came to it looking for figs, but there were no figs.",sentence
t4t,"Kareb Yésus nenier neneh, idi Ieh nenawar decur ineh, kebalaNeh, ""O decur, mepuit iko ratnan étmu ineh.”","When Jesus saw her, he called her over to him. He said to her, “Woman, I am freeing you (sg) from your illness!”",sentence
